4;arms_factory;3056.00;11.70;1485.00;2.85;0
4;arms_factory;3041.00;14.60;1495.00;5.52;0
4;industrial_complex;3060.00;11.40;1479.00;0.79;0
4;industrial_complex;3058.00;11.75;1478.00;4.91;0
4;industrial_complex;3061.00;11.30;1480.00;1.29;0
4;industrial_complex;3064.00;10.50;1480.00;5.42;0
4;industrial_complex;3061.00;11.53;1481.00;5.52;0
4;industrial_complex;3066.00;10.00;1491.00;3.36;0
4;air_base;3067.00;9.95;1480.00;6.03;0
4;bunker;3067.00;10.00;1481.00;2.41;0
4;bunker;3060.00;11.63;1480.00;3.96;0
4;bunker;3051.00;11.05;1491.00;1.81;0
4;bunker;3062.00;10.03;1489.00;3.02;0
4;bunker;3058.00;12.48;1481.00;0.85;0
4;bunker;3042.00;12.10;1481.00;3.87;0
4;bunker;3059.00;11.43;1478.00;5.08;0
4;bunker;3057.00;10.78;1487.00;2.92;0
4;bunker;3051.00;14.30;1478.00;4.48;0
4;bunker;3066.00;10.10;1480.00;0.86;0
4;anti_air_building;3065.00;10.05;1486.00;3.52;0
4;anti_air_building;3060.00;10.75;1487.00;1.36;0
4;anti_air_building;3063.00;10.18;1487.00;2.92;0
4;synthetic_refinery;3049.00;12.98;1480.00;5.59;0
4;radar_station;3053.00;11.55;1485.00;2.68;0
4;rocket_site;3055.00;12.95;1480.00;6.09;0
4;nuclear_reactor;3048.00;12.48;1481.00;1.37;0
5;arms_factory;3129.00;9.85;1589.00;4.91;0
5;arms_factory;3133.00;10.43;1600.00;5.01;0
5;arms_factory;3131.00;10.30;1603.00;2.85;0
5;arms_factory;3120.00;9.90;1591.00;5.52;0
5;arms_factory;3119.00;9.78;1606.00;0.79;0
5;arms_factory;3125.00;10.00;1595.00;4.91;0
5;industrial_complex;3135.00;9.73;1607.00;1.29;0
5;industrial_complex;3127.00;9.90;1589.00;5.42;0
5;industrial_complex;3135.00;10.40;1599.00;5.52;0
5;industrial_complex;3127.00;9.80;1603.00;3.36;0
5;industrial_complex;3125.00;9.90;1590.00;6.03;0
5;industrial_complex;3118.00;9.78;1605.00;2.41;0
5;air_base;3123.00;9.90;1595.00;3.96;0
5;bunker;3133.00;9.88;1607.00;1.81;0
5;bunker;3124.00;9.93;1595.00;3.02;0
5;bunker;3130.00;9.93;1607.00;0.85;0
5;bunker;3123.00;9.80;1599.00;3.87;0
5;bunker;3123.00;9.90;1590.00;5.08;0
5;anti_air_building;3121.00;9.80;1604.00;2.92;0
5;anti_air_building;3129.00;10.32;1594.00;4.48;0
5;anti_air_building;3133.00;10.05;1606.00;0.86;0
5;synthetic_refinery;3133.00;9.80;1587.00;3.52;0
5;radar_station;3128.00;10.28;1598.00;0.50;0
5;rocket_site;3127.00;9.80;1602.00;2.92;0
5;nuclear_reactor;3122.00;9.85;1589.00;5.59;0
6;arms_factory;2860.00;10.28;1535.00;2.85;0
6;arms_factory;2860.00;10.20;1538.00;5.52;0
6;arms_factory;2850.00;9.68;1536.00;0.79;0
6;arms_factory;2864.00;10.28;1536.00;4.91;0
6;arms_factory;2850.00;9.70;1535.00;1.29;0
6;arms_factory;2863.00;10.30;1538.00;5.42;0
6;industrial_complex;2862.00;10.28;1538.00;5.52;0
6;industrial_complex;2853.00;9.70;1536.00;3.36;0
6;industrial_complex;2865.00;10.18;1539.00;6.03;0
6;industrial_complex;2852.00;9.70;1535.00;2.41;0
6;industrial_complex;2865.00;10.28;1538.00;3.96;0
6;industrial_complex;2866.00;9.95;1540.00;1.81;0
6;air_base;2855.00;9.85;1536.00;3.02;0
6;naval_base;2852.00;9.53;1542.00;-2.50;8621
6;naval_base;2854.00;9.60;1542.00;-2.11;8621
6;bunker;2856.00;9.65;1539.00;5.08;0
6;bunker;2850.00;9.68;1537.00;2.92;0
6;bunker;2874.00;9.78;1534.00;4.48;0
6;bunker;2859.00;10.25;1535.00;0.86;0
6;coastal_bunker;2855.00;9.57;1543.00;-2.11;0
6;coastal_bunker;2853.00;9.55;1542.00;-2.50;0
6;dockyard;2848.00;9.53;1540.00;-2.50;0
6;anti_air_building;2867.00;9.93;1536.00;5.59;0
6;anti_air_building;2860.00;10.20;1538.00;1.97;0
6;anti_air_building;2874.00;9.78;1534.00;6.09;0
6;synthetic_refinery;2864.00;10.28;1536.00;1.37;0
6;radar_station;2862.00;10.28;1538.00;4.85;0
6;rocket_site;2862.00;10.28;1535.00;1.87;0
6;nuclear_reactor;2862.00;10.28;1538.00;3.09;0
7;arms_factory;2881.00;9.60;1558.00;0.79;0
7;arms_factory;2881.00;9.65;1565.00;4.91;0
7;arms_factory;2885.00;9.60;1562.00;1.29;0
7;arms_factory;2883.00;9.65;1555.00;5.42;0
7;arms_factory;2881.00;9.63;1564.00;5.52;0
7;arms_factory;2886.00;9.60;1561.00;3.36;0
7;industrial_complex;2879.00;9.60;1555.00;6.03;0
7;industrial_complex;2881.00;9.60;1563.00;2.41;0
7;industrial_complex;2881.00;9.68;1575.00;3.96;0
7;industrial_complex;2875.00;9.65;1555.00;1.81;0
7;industrial_complex;2877.00;9.68;1563.00;3.02;0
7;industrial_complex;2882.00;9.70;1574.00;0.85;0
7;air_base;2886.00;9.70;1554.00;3.87;0
7;naval_base;2865.00;9.50;1553.00;-1.89;8621
7;naval_base;2885.00;9.50;1579.00;-2.94;2752
7;naval_base;2873.00;9.50;1560.00;-2.16;2775
7;naval_base;2879.00;9.53;1571.00;-2.36;2775
7;naval_base;2858.00;9.50;1545.00;-3.93;8621
7;naval_base;2872.00;9.50;1552.00;-1.47;8621
7;bunker;2866.00;9.65;1543.00;2.92;0
7;bunker;2882.00;9.63;1566.00;5.59;0
7;bunker;2885.00;9.65;1556.00;1.97;0
7;bunker;2877.00;9.60;1557.00;6.09;0
7;bunker;2881.00;9.60;1560.00;1.37;0
7;bunker;2880.00;9.55;1573.00;4.03;0
7;bunker;2864.00;9.50;1548.00;1.87;0
7;coastal_bunker;2867.00;9.50;1552.00;-1.89;0
7;coastal_bunker;2879.00;9.50;1572.00;-2.36;0
7;coastal_bunker;2864.00;9.50;1544.00;-3.93;0
7;coastal_bunker;2873.00;9.55;1559.00;-2.16;0
7;coastal_bunker;2882.00;9.55;1577.00;-2.94;0
7;coastal_bunker;2870.00;9.50;1555.00;-1.47;0
7;dockyard;2870.00;9.50;1547.00;-1.89;0
7;anti_air_building;2876.00;9.70;1559.00;3.59;0
7;anti_air_building;2865.00;9.55;1548.00;0.33;0
7;anti_air_building;2882.00;9.60;1563.00;1.53;0
7;synthetic_refinery;2880.00;9.60;1558.00;5.65;0
7;radar_station;2875.00;9.50;1563.00;2.45;0
7;rocket_site;2883.00;9.60;1562.00;5.06;0
7;nuclear_reactor;2876.00;9.68;1558.00;6.26;0
8;arms_factory;2902.00;10.95;1512.00;5.42;0
8;arms_factory;2905.00;10.82;1512.00;5.52;0
8;arms_factory;2900.00;11.18;1513.00;3.36;0
8;arms_factory;2897.00;11.60;1514.00;6.03;0
8;arms_factory;2900.00;11.25;1514.00;2.41;0
8;arms_factory;2897.00;11.75;1515.00;3.96;0
8;industrial_complex;2901.00;11.15;1515.00;1.81;0
8;industrial_complex;2899.00;11.53;1516.00;3.02;0
8;industrial_complex;2899.00;11.60;1517.00;0.85;0
8;industrial_complex;2899.00;11.70;1518.00;3.87;0
8;industrial_complex;2900.00;10.80;1507.00;5.08;0
8;industrial_complex;2901.00;10.82;1508.00;2.92;0
8;air_base;2899.00;10.80;1509.00;4.48;0
8;bunker;2902.00;10.85;1509.00;0.86;0
8;anti_air_building;2899.00;10.90;1510.00;3.52;0
8;anti_air_building;2902.00;10.88;1510.00;1.36;0
8;anti_air_building;2898.00;11.15;1511.00;2.92;0
8;synthetic_refinery;2902.00;10.93;1511.00;5.59;0
8;radar_station;2901.00;11.07;1514.00;2.68;0
8;rocket_site;2900.00;11.10;1512.00;6.09;0
8;nuclear_reactor;2903.00;10.88;1512.00;1.37;0
9;arms_factory;3035.00;10.70;1523.00;3.36;0
9;arms_factory;3024.00;11.05;1524.00;6.03;0
9;arms_factory;3046.00;12.70;1511.00;2.41;0
9;arms_factory;3043.00;11.93;1518.00;3.96;0
9;arms_factory;3039.00;11.25;1526.00;1.81;0
9;arms_factory;3055.00;12.70;1513.00;3.02;0
9;industrial_complex;3037.00;11.38;1520.00;0.85;0
9;industrial_complex;3040.00;12.15;1517.00;3.87;0
9;industrial_complex;3058.00;11.70;1521.00;5.08;0
9;industrial_complex;3030.00;11.30;1519.00;2.92;0
9;industrial_complex;3049.00;11.85;1520.00;4.48;0
9;industrial_complex;3047.00;12.70;1512.00;0.86;0
9;air_base;3058.00;12.38;1519.00;3.52;0
9;bunker;3043.00;12.55;1514.00;1.36;0
9;bunker;3039.00;11.18;1525.00;2.92;0
9;bunker;3051.00;12.70;1512.00;5.59;0
9;bunker;3056.00;10.78;1523.00;1.97;0
9;bunker;3047.00;10.60;1523.00;6.09;0
9;bunker;3026.00;11.43;1521.00;1.37;0
9;bunker;3054.00;12.70;1514.00;4.03;0
9;bunker;3024.00;11.20;1523.00;1.87;0
9;bunker;3036.00;10.98;1522.00;3.09;0
9;anti_air_building;3028.00;11.55;1519.00;6.10;0
9;anti_air_building;3054.00;12.63;1516.00;2.48;0
9;anti_air_building;3046.00;12.70;1512.00;5.15;0
9;synthetic_refinery;3045.00;11.65;1519.00;0.42;0
9;radar_station;3041.00;11.75;1519.00;4.39;0
9;rocket_site;3049.00;12.57;1515.00;5.76;0
9;nuclear_reactor;3032.00;10.55;1522.00;3.59;0
10;arms_factory;3140.00;9.80;1558.00;2.41;0
10;arms_factory;3132.00;9.85;1553.00;3.96;0
10;arms_factory;3137.00;9.80;1557.00;1.81;0
10;arms_factory;3142.00;9.80;1555.00;3.02;0
10;arms_factory;3137.00;9.80;1550.00;0.85;0
10;arms_factory;3142.00;9.90;1553.00;3.87;0
10;industrial_complex;3132.00;9.93;1549.00;5.08;0
10;industrial_complex;3131.00;9.80;1564.00;2.92;0
10;industrial_complex;3126.00;9.90;1563.00;4.48;0
10;industrial_complex;3127.00;10.15;1547.00;0.86;0
10;industrial_complex;3131.00;9.80;1560.00;3.52;0
10;industrial_complex;3146.00;10.10;1572.00;1.36;0
10;air_base;3149.00;10.40;1570.00;2.92;0
10;bunker;3120.00;10.00;1549.00;5.59;0
10;bunker;3145.00;9.82;1552.00;1.97;0
10;bunker;3134.00;9.88;1551.00;6.09;0
10;bunker;3145.00;10.35;1574.00;1.37;0
10;bunker;3116.00;9.90;1563.00;4.03;0
10;bunker;3132.00;9.80;1561.00;1.87;0
10;bunker;3145.00;9.85;1564.00;3.09;0
10;bunker;3127.00;9.90;1559.00;6.10;0
10;bunker;3117.00;9.90;1559.00;2.48;0
10;bunker;3152.00;10.50;1566.00;5.15;0
10;bunker;3130.00;9.85;1552.00;0.42;0
10;bunker;3136.00;9.80;1557.00;4.54;0
10;anti_air_building;3118.00;9.90;1562.00;5.76;0
10;anti_air_building;3117.00;10.00;1552.00;3.59;0
10;anti_air_building;3117.00;9.90;1561.00;0.33;0
10;synthetic_refinery;3152.00;10.45;1569.00;1.53;0
10;radar_station;3136.00;9.80;1562.00;5.80;0
10;rocket_site;3117.00;9.90;1559.00;2.04;0
10;nuclear_reactor;3146.00;9.88;1567.00;5.06;0
11;arms_factory;3187.00;9.82;1621.00;1.81;0
11;arms_factory;3189.00;9.80;1612.00;3.02;0
11;arms_factory;3186.00;9.82;1616.00;0.85;0
11;arms_factory;3183.00;9.98;1607.00;3.87;0
11;arms_factory;3189.00;9.85;1614.00;5.08;0
11;arms_factory;3181.00;9.70;1621.00;2.92;0
11;industrial_complex;3187.00;9.80;1611.00;4.48;0
11;industrial_complex;3183.00;9.95;1615.00;0.86;0
11;industrial_complex;3180.00;9.70;1624.00;3.52;0
11;industrial_complex;3185.00;9.85;1613.00;1.36;0
11;industrial_complex;3185.00;9.75;1620.00;2.92;0
11;industrial_complex;3191.00;9.85;1610.00;5.59;0
11;air_base;3189.00;10.07;1617.00;1.97;0
11;bunker;3183.00;9.70;1623.00;6.09;0
11;bunker;3186.00;9.82;1611.00;1.37;0
11;anti_air_building;3184.00;9.70;1619.00;4.03;0
11;anti_air_building;3187.00;9.80;1608.00;1.87;0
11;anti_air_building;3188.00;9.88;1616.00;3.09;0
11;synthetic_refinery;3182.00;9.70;1622.00;6.10;0
11;radar_station;3185.00;9.82;1617.00;3.32;0
11;rocket_site;3183.00;9.73;1618.00;5.15;0
11;nuclear_reactor;3179.00;9.70;1624.00;0.42;0
12;arms_factory;3202.00;10.45;1671.00;0.85;0
12;arms_factory;3200.00;10.40;1677.00;3.87;0
12;arms_factory;3201.00;10.40;1678.00;5.08;0
12;arms_factory;3188.00;9.63;1672.00;2.92;0
12;arms_factory;3207.00;10.38;1677.00;4.48;0
12;arms_factory;3203.00;10.32;1678.00;0.86;0
12;industrial_complex;3201.00;10.30;1687.00;3.52;0
12;industrial_complex;3197.00;10.30;1680.00;1.36;0
12;industrial_complex;3194.00;10.30;1677.00;2.92;0
12;industrial_complex;3219.00;10.40;1675.00;5.59;0
12;industrial_complex;3219.00;10.50;1669.00;1.97;0
12;industrial_complex;3199.00;10.30;1663.00;6.09;0
12;air_base;3204.00;10.32;1688.00;1.37;0
12;naval_base;3186.00;9.50;1671.00;-1.82;1885
12;naval_base;3186.00;9.50;1686.00;-1.57;1885
12;naval_base;3180.00;9.60;1666.00;-2.36;1885
12;bunker;3196.00;10.20;1664.00;6.10;0
12;bunker;3192.00;10.30;1683.00;2.48;0
12;bunker;3205.00;10.43;1667.00;5.15;0
12;bunker;3188.00;9.85;1670.00;0.42;0
12;bunker;3199.00;10.30;1684.00;4.54;0
12;bunker;3187.00;9.98;1666.00;5.76;0
12;bunker;3220.00;10.50;1669.00;3.59;0
12;bunker;3214.00;10.30;1681.00;0.33;0
12;coastal_bunker;3186.00;9.50;1671.00;-1.82;0
12;coastal_bunker;3187.00;9.50;1678.00;-1.57;0
12;coastal_bunker;3180.00;9.60;1666.00;-2.36;0
12;dockyard;3186.00;9.50;1682.00;-1.57;0
12;anti_air_building;3198.00;10.35;1678.00;6.26;0
12;anti_air_building;3191.00;9.75;1663.00;4.10;0
12;anti_air_building;3188.00;9.63;1672.00;0.48;0
12;synthetic_refinery;3207.00;10.38;1677.00;2.04;0
12;radar_station;3202.00;10.40;1674.00;5.34;0
12;rocket_site;3201.00;10.30;1687.00;2.55;0
12;nuclear_reactor;3197.00;10.30;1680.00;2.65;0
13;arms_factory;3201.00;10.07;1713.00;5.08;0
13;arms_factory;3189.00;9.82;1715.00;2.92;0
13;arms_factory;3193.00;9.70;1720.00;4.48;0
13;arms_factory;3181.00;9.70;1712.00;0.86;0
13;arms_factory;3193.00;9.75;1717.00;3.52;0
13;arms_factory;3186.00;9.70;1719.00;1.36;0
13;industrial_complex;3189.00;9.82;1715.00;2.92;0
13;industrial_complex;3194.00;9.70;1720.00;5.59;0
13;industrial_complex;3199.00;9.70;1721.00;1.97;0
13;industrial_complex;3193.00;9.75;1717.00;6.09;0
13;industrial_complex;3186.00;9.70;1719.00;1.37;0
13;industrial_complex;3206.00;9.65;1721.00;4.03;0
13;air_base;3183.00;9.70;1717.00;1.87;0
13;naval_base;3196.00;9.55;1723.00;-2.90;1660
13;naval_base;3182.00;9.57;1719.00;-2.16;1660
13;naval_base;3204.00;9.50;1724.00;-2.36;1660
13;bunker;3206.00;9.65;1721.00;5.15;0
13;bunker;3184.00;9.68;1716.00;0.42;0
13;bunker;3196.00;10.30;1710.00;4.54;0
13;bunker;3192.00;9.70;1720.00;5.76;0
13;coastal_bunker;3172.00;9.50;1713.00;-2.16;0
13;coastal_bunker;3187.00;9.53;1722.00;-2.90;0
13;coastal_bunker;3200.00;9.60;1723.00;-2.36;0
13;dockyard;3193.00;9.50;1723.00;-2.90;0
13;anti_air_building;3184.00;9.70;1718.00;2.04;0
13;anti_air_building;3198.00;10.25;1712.00;5.06;0
13;anti_air_building;3175.00;9.60;1715.00;6.26;0
13;synthetic_refinery;3178.00;9.70;1716.00;4.10;0
13;radar_station;3189.00;9.70;1717.00;0.92;0
13;rocket_site;3184.00;9.70;1718.00;2.04;0
13;nuclear_reactor;3198.00;9.75;1717.00;4.71;0
14;arms_factory;2740.00;9.53;1475.00;4.48;0
14;arms_factory;2770.00;9.63;1471.00;0.86;0
14;arms_factory;2736.00;9.70;1487.00;3.52;0
14;arms_factory;2777.00;9.70;1476.00;1.36;0
14;arms_factory;2748.00;9.90;1485.00;2.92;0
14;arms_factory;2781.00;9.70;1477.00;5.59;0
14;industrial_complex;2737.00;9.70;1488.00;1.97;0
14;industrial_complex;2765.00;10.23;1474.00;6.09;0
14;industrial_complex;2749.00;9.90;1486.00;1.37;0
14;industrial_complex;2772.00;9.98;1479.00;4.03;0
14;industrial_complex;2758.00;10.00;1478.00;1.87;0
14;industrial_complex;2764.00;10.32;1475.00;3.09;0
14;air_base;2750.00;9.80;1479.00;6.10;0
14;naval_base;2738.00;9.50;1484.00;-0.98;4885
14;naval_base;2751.00;9.60;1490.00;-2.21;2381
14;naval_base;2773.00;9.57;1489.00;-3.14;2871
14;naval_base;2763.00;9.50;1471.00;-0.32;8546
14;naval_base;2741.00;9.53;1475.00;-1.33;4885
14;naval_base;2763.00;9.57;1488.00;-3.14;2871
14;naval_base;2762.00;9.50;1468.00;-0.69;8546
14;bunker;2756.00;10.48;1481.00;1.53;0
14;bunker;2749.00;9.75;1488.00;5.65;0
14;bunker;2778.00;9.73;1483.00;2.04;0
14;bunker;2775.00;9.80;1483.00;5.06;0
14;bunker;2766.00;9.78;1471.00;6.26;0
14;bunker;2753.00;9.82;1478.00;4.10;0
14;bunker;2766.00;9.85;1484.00;0.48;0
14;bunker;2742.00;9.70;1487.00;2.04;0
14;bunker;2744.00;9.70;1480.00;4.71;0
14;bunker;2750.00;9.80;1479.00;2.55;0
14;coastal_bunker;2738.00;9.50;1484.00;-0.98;0
14;coastal_bunker;2754.00;9.60;1493.00;-2.21;0
14;coastal_bunker;2739.00;9.50;1474.00;-1.33;0
14;coastal_bunker;2749.00;9.50;1473.00;-0.32;0
14;coastal_bunker;2764.00;9.50;1468.00;-0.69;0
14;coastal_bunker;2768.00;9.50;1490.00;-3.14;0
14;coastal_bunker;2774.00;9.68;1487.00;-3.14;0
14;dockyard;2740.00;9.53;1482.00;-0.98;0
14;anti_air_building;2772.00;9.85;1477.00;1.00;0
14;anti_air_building;2744.00;9.60;1477.00;3.66;0
14;anti_air_building;2745.00;9.70;1489.00;0.05;0
14;synthetic_refinery;2742.00;9.70;1488.00;2.71;0
14;radar_station;2758.00;10.53;1481.00;5.52;0
14;rocket_site;2742.00;9.70;1478.00;2.11;0
14;nuclear_reactor;2777.00;9.80;1479.00;4.78;0
15;arms_factory;2806.00;10.25;1494.00;3.52;0
15;arms_factory;2821.00;9.75;1511.00;1.36;0
15;arms_factory;2814.00;9.88;1501.00;2.92;0
15;arms_factory;2810.00;10.05;1500.00;5.59;0
15;arms_factory;2786.00;10.40;1498.00;1.97;0
15;arms_factory;2788.00;11.07;1491.00;6.09;0
15;industrial_complex;2802.00;10.00;1500.00;1.37;0
15;industrial_complex;2816.00;10.05;1497.00;4.03;0
15;industrial_complex;2781.00;9.70;1507.00;1.87;0
15;industrial_complex;2816.00;9.95;1488.00;3.09;0
15;industrial_complex;2831.00;9.90;1514.00;6.10;0
15;industrial_complex;2796.00;11.45;1488.00;2.48;0
15;air_base;2812.00;9.55;1507.00;5.15;0
15;naval_base;2795.00;9.55;1504.00;-3.39;2847
15;naval_base;2809.00;9.50;1506.00;-1.57;2847
15;naval_base;2808.00;9.50;1505.00;-2.90;2847
15;naval_base;2789.00;9.55;1504.00;-3.39;2847
15;naval_base;2824.00;9.50;1516.00;-2.36;12389
15;naval_base;2784.00;9.50;1491.00;-2.16;2871
15;naval_base;2777.00;9.50;1511.00;-3.39;2847
15;bunker;2802.00;9.78;1501.00;2.04;0
15;bunker;2824.00;9.80;1511.00;5.06;0
15;bunker;2826.00;10.10;1500.00;6.26;0
15;bunker;2787.00;10.95;1489.00;4.10;0
15;bunker;2787.00;10.75;1493.00;0.48;0
15;bunker;2827.00;9.80;1507.00;2.04;0
15;bunker;2792.00;10.05;1501.00;4.71;0
15;bunker;2814.00;9.70;1510.00;2.55;0
15;bunker;2813.00;10.30;1489.00;2.65;0
15;bunker;2816.00;9.95;1500.00;0.49;0
15;bunker;2802.00;10.95;1495.00;4.61;0
15;bunker;2812.00;9.63;1503.00;5.82;0
15;bunker;2782.00;9.70;1506.00;2.55;0
15;bunker;2825.00;10.07;1497.00;5.22;0
15;bunker;2811.00;10.40;1495.00;1.60;0
15;coastal_bunker;2789.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2822.00;9.55;1515.00;-2.36;0
15;coastal_bunker;2815.00;9.53;1514.00;-3.39;0
15;coastal_bunker;2784.00;9.60;1490.00;-2.16;0
15;coastal_bunker;2779.00;9.50;1504.00;-1.57;0
15;coastal_bunker;2801.00;9.70;1502.00;-3.39;0
15;coastal_bunker;2807.00;9.60;1503.00;-2.90;0
15;dockyard;2778.00;9.50;1507.00;-1.57;0
15;anti_air_building;2802.00;10.40;1499.00;2.61;0
15;anti_air_building;2814.00;10.15;1495.00;2.72;0
15;anti_air_building;2782.00;9.70;1505.00;0.56;0
15;synthetic_refinery;2819.00;9.88;1486.00;3.22;0
15;radar_station;2806.00;9.75;1501.00;0.24;0
15;rocket_site;2821.00;9.80;1503.00;1.16;0
15;nuclear_reactor;2815.00;9.60;1505.00;5.28;0
16;arms_factory;2842.00;9.80;1486.00;2.92;0
16;arms_factory;2843.00;9.80;1495.00;5.59;0
16;arms_factory;2837.00;9.80;1496.00;1.97;0
16;arms_factory;2843.00;9.80;1484.00;6.09;0
16;arms_factory;2832.00;10.10;1481.00;1.37;0
16;arms_factory;2851.00;9.78;1490.00;4.03;0
16;industrial_complex;2847.00;9.80;1493.00;1.87;0
16;industrial_complex;2857.00;9.80;1494.00;3.09;0
16;industrial_complex;2852.00;9.80;1487.00;6.10;0
16;industrial_complex;2838.00;9.80;1496.00;2.48;0
16;industrial_complex;2855.00;9.80;1490.00;5.15;0
16;industrial_complex;2835.00;9.80;1491.00;0.42;0
